name	count
BROR ELENIUS MAURITZ	1
KALLISTA ELISABET KAROLINA	1
JONA	10
OLOF EVIL	2
KNUT VALDEMAR EUGÉN	1
AGNES AMANDA KAROLINA	1
BRITA ELIASBETH	1
LEO VILHELM	1
SELMA CHRISTINA OTTILIANA	1
OTTO WILHELM MAGNUS	1
MARGRETA SOFIA CHARLOTTA	1
MARGARETH ELISABETH	1
SARA JOHANN	1
FREDRIKA KRISTINA	44
SOFIA CATHARINA	4
MARGR. ALBERTINA	2
(HANNA MAGDALENA) HENNING	1
ERIK GOTTFRID EMANUEL	1
IDA GUSTAFWA	1
GURLI ANNA	1
PER-OLOF	1
JOH. M.	7
ERIK ABRAM	8
GUSTAF ANSGARIUS	3
MÄRTA MAGLENA	11
FRANS LUDVIG LEONARD	1
¤TA MAGLENA	1
HULDA ROSALIA AMANDA	1
BRITA ULR. CHARLOTTA	1
GERDA WILHELMINA	4
BRANT SEVERIN	1
HILDA KRISTINA NATALIA	1
IDA GUSTAFVA	34
HINDERS MARTA	1
ER LEONARD	1
ALFRED THEOD.	1
CATTARINA ELISABET	1
YLVA MARIA	1
GUST. VIKTOR	6
EMMA ANGNETA	1
KARL FREDR. OSK.	1
SELMA MARIE	1
SARA NAEMI	1
JONN	12
F. R. W.	1
JONS	43
JONAS PETER EUGEN	1
SELMA MARIA	140
MARIA THEODORIA	1
MARIA FREDRIK.	2
DAGNY GERDA ELISABET	2
VICTOR DANIEL	4
AMY SAFIRA	1
LYDIA MARGARETA DANIELA	1
¤NA HELENA	2
JOHAN GANDER	1
ANTON ELI	1
ANNA INGEBORG MARIA	1
ELVIRA THERESIA	1
ANT. EDVARD	1
MARTA NIKOLINA	2
MAGNUS WILLEHAD	1
BETTY HILMA KATARINA	1
A GUSTAF	1
JAK. OSK.	1
ISRAEL LORENS	1
FRANS TYCKO	1
MAR. INGEB.	1
CATHARINA [ANNA ERIKA]	1
HILDA ANGELIKA	6
ISRAEL ARON	2
SIMON JAKOBUS	1
VIKTOR ALFRED	9
PER ERIK OSKAR	2
MARTA CATA.	1
HEDIG CHRISTINA	1
JONAS MAGN	3
JOHAN FAB.	1
A: C.	1
BERNDT	6
FRANS LEOPOLD	2
KATHARINA MARTHA	2
EIMER SIGVARD	1
ANNA VIKT	1
HELENA PETRONELLA	17
LOVISA AQVILINA	3
ANNA AMELIE	2
FRANS BERNHARD	3
KATARINA MANGHILD	1
LAURENTIUS AXEL	2
GERVASIUS	1
SIG¤	1
ASTRID HAFIRA	2
JUSTINA MARGARETA	1
ISRAEL LORENZ	1
ELISABETH MAGLENA	1
WILHELM JHAN ANTON	1
PER AUGUST BRAGE	1
SOFIA VICTORIA	1
LOVISA ULRICA	17
CHARL. SICILIA	1
BROR WIKTOR	2
WILLIAM ANSHELM	1
SALOMON ALGOT	4
A: E:	1
DANIEL ARTHUR	1
SELINA SOFIA	3
JOHN ANDERS	1
OTTILIA HELNINE	1
GUNNEL MAJA	3
SIGRID MAGLENA	2
KARL JOHAN GOTTFRID	5
CARL EISTEN ADOLF	2
HULDA THORBORG ALEXANDRA	1
SIGMA KAROLINA	1
JOS.	7
ELOF ENGELBERT	5
ALBANUS	4
NILS JOHAN PETRUS	2
HILDA MARTINA	1
SIM.	8
CIMONA ELISABET	1
ANT. W.	1
JOH. LERNNET	1
BERNH.	15
GUSTAF REINHOLD GOTTFRID	1
ELIAS OL.	2
JOHAN MELCHER	5
MILDA OLIVIA	2
C¤ ¤SABETH	1
STINA ALBERTINA	4
FREDRIKA WILH.	4
KARL JACOB	7
ASKIL	1
KARL TILLFRID	1
CATHRINA EUFROS.	1
KNUT BIRGER	5
BENGT FREDR	1
KARL ALVAR MAURITZ	1
ANNA ANNETTE	2
HILMA DESIDERIA	1
GERDA GUNBORG ALFRIDA	1
GUST. EUGENIA	1
SVEN NAPOLEON	1
ERLAND SIGFRID	1
CAHTARINA ANDRIETTA	1
OLOF VASILIEN	1
EMMA ANSGARIA	1
CARL FREDRIK HILAERIUS	1
WILH. AUGUST	1
JOH. OLOF ALFRED	1
FRANS RAGNAR ELIAM	1
EVA FREDRIK	1
FRANS VICTOR FRITIOF	1
INGR. GR.	2
J. A. J.	1
HELGE MATHIAS	1
DÖDFÖDD SON	84
KARL RAGNAR NAPOLEON	1
JAKOB EMIL	7
STEN SERVATIUS	1
SARA (GRETA)CAJSA	1
KATR. PETR.	1
KATARINA MAGDAL.	4
AGNES ANETTE	1
PETTER CARL	2
SINA	2
BERNAD	2
SIMON EMMANUEL	3
ERICA REBECKA	1
ELIS. JOH.	4
ERIC REINHOLD	7
¤ LUDVIG	5
JULIA MARIA OLIVIA	2
GUST.JACOB	1
GUST. EFR.	1
KAROLINA INGEGERD	1
CARL ARON	31
PEHR NICLAS	33
OL. IMMANUEL	1
AXEL VICTOR	4
JOHN ERIC MORTINER	1
EVA CACISA	1
AMALIA ALEXANDRA	3
IDA EMILIA	14
SYSTER ASTRID	1
GUSTAF HELMER	97
NAEMA MARIA	2
SELMER	1
DAVID EMANUEL	15
DAGMAR INGEBORG ELVIRA	1
LINUS EMIL ABRAHAM	1
HILMA CHRISTINA JOHANNA	2
BRITA LAURELLA	1
FREDRIK ALGOT	1
J. A. L.	5
ELIN CONSTANTIA	3
BETTY MARIE	1
MARTA CATH:	1
JOH. OSK. FREDR.	1
ZACH.	27
FRANS SEVERIN	3
GEORG ALEX.	2
KATHARINA MÄRTHA	4
BETTY MARIA	37
DIDERIK	1
MAGNUS WILHELM	29
KARL GOTTFRID LEONARD	1
AUGUST LEONARD	46
MARTA CATH.	16
ZACH:	2
ELEONORA VIKTORIA	1
ANNA MARIA GRETA	1
JOH. Z.	1
CARL OLOF ELVING	2
MARGR. JULIANA	1
SELIM AUGUST JULIUS HJALMAR	1
HENRIK AUG.	4
HILDA ANGELICA	1
KARL ARDENT	1
MARGRTHA JOSEFA	1
HELGE HYGIENUS	1
J. A. W.	1
OSKAR HILDEBRAND	1
HELENA FR.	3
STEN BERTIL	1
GUSTAF THORSTEN	1
NICOLAUS WILH.	2
AUG. EDV.	2
PETER ERIC	5
ERIK JOH. AXEL	2
PER YNGVID EMANUEL	1
GÖRAN HENR.	1
GUSTAF BERTHALD	1
MATS DANIEL	1
OLOF KONRAD	175
JOH. JACOB LUDV.	2
SIRI	11
BRITA KAROL	3
GUSTAF HERBERT ADRIAN	1
SANNA CAJSA	1
CO¤CILIA	1
IDA EMILIE	1
LARS ALR.	1
JOHANA LISA	1
SIGRID ELNA SOFIA	1
KARL JOHAN AXEL WALDEMAR	1
GUSTAFVA AQVILINA	5
HEDDA SOPHIA	3
SARA AKVILINA JOHANNA	1
CH. JUST.	1
CARL JOHAN VERNER	2
KERSTN	1
KERSTI	1
MARTHA ULLRIK	5
KARL BOTOLF	1
SALOMON RICHARD LEONARD	3
JENNY CHARLOTTA	58
FREDRIKA VILHELMINA	26
SARA (CAJSA) MARGRETA	1
CARL ARB.	1
MATH. E. CONST.	1
OSKAR [FREDRIK] FRANS	1
HEDVIG ROSINA	3
SIUL	3
WENDA ULRICKA	1
SARA VILHELMINA	47
KARL MATIAS	3
KERST.	5
FELIX ARCADIUS	1
ANDERS VILH	1
MATHIAS SEVERIN	1
ESTER LOIDE ALFRIDA	1
CAROLINA [JOHANNA] FREDRICA	1
ABRAM ANSGARIUS	1
ANDREAS FERDINAND	6
JOHAN REINHOLD NERE	1
KATARINA ¤	2
AMELIE NIKOLINA	1
PETER ERIK	4
JOHAN INGVALL	1
AXEL ELVING	1
JOHAN INGVALD	5
JOHAN AXEL EDVIN	3
SANNY KATARINA	1
ERNST HILDUR	1
WENDA EUGENIA	1
JOHANNA EVELINA MARGARETA	1
ULRIKA MATILDA	11
ASKEL	1
SARA EUFROS.	3
ANNA MATHILDA VILHELMINA	1
SIGNE ISABELLA	1
LOTTA ADEL.	1
ALEXANDRA KRISTINA	1
ESTER ADELIA	1
KHRISTINA	6
PEHR GUSTAF EMANUEL	1
MARGARETA ELISAB.	3
EDLA CECILIA	1
TORSTEN SAMUEL	1
OSKAR EJNAR	2
JOHANNA MATILDA	71
JOHAN [ANDERS]	1
JOHAN VIKING	1
ALFRED PETER	5
NILS ARON ALEXANDER	1
OLOF ANDRIAN	1
JOHN ALBIN	14
C. O .	1
ALFRIDA EUFROSYNA	2
ELVIRA FREDERIKA	1
STEN RAGNAR	1
LARS ULRIC	8
EMMA JOHANNA KRISTINA	1
CAROLINA EUPHROSYNA	3
FREDRIKA JOSEPHINA	7
DÖDFÖDT FLICEBARN	1
CATHARINA ULRIKA SOFIA	1
(SARA) LENA GRETA	1
ZAKARIAS	79
EDLA ERIKA ELISAB.	1
LARS ULRIK	32
JOHAN INGVARD	1
SIMRITS	2
VIKTOR LEVI	6
JOHANNA ULR.	2
FRIDA MARIA	86
DINA JOSEFINA	1
HILMA SOFIA AMANDA	1
JENNY EUFROSYNA	9
ELSA WILHELMINA	2
JENNY EUFROSYNE	5
ISAK. PETER	1
ELIN AXELINA LOVISA	1
SARA MALIN	1
THOMAS EMANUEL	2
ERIC WOLLMAR	1
MAGDALENA LISA	1
AQVILINA DOROTEA	1
NOAK AXEL	3
CARL PETTER LUDVIG	1
HENRIC EJNAR	1
MARTIN ANDOR	1
JOH. EM¤	1
JOHAN AXEL BERTIL	1
PEHR FABIAN	2
JOH. ER:	1
ERIC NIKLAS	9
JOH. FREDRICH	1
MARGARETA KATARINA	43
MARGR: MATHILDA	1
JOH. FREDRICA	3
ANNA KAROLIN.	1
EDLA MARIA FRIDOLPHA	2
NILS ROB.	3
JOH. ER.	191
ELISABETH MATILDA	3
CATH. W.	1
ELIS. JOSEFINA	1
GERTR. MAT.	1
MAGDL. HEDV.	1
ENGLA MATHILDA	1
EJNAR LEANDER	1
AGDA SAMUELLA	1
MARIA ELISBETH	1
SARA ELVIRA	3
JOHANNA ELISAB. MARIA	1
INEZ KAROLINA	5
PETTER VILLEHAD	4
FRIDA ELVIRA	14
IDA OTTILIA	7
NILS (BENGT JOHAN)	1
ANDREAS AUGUSTUS	3
HELGE SEVERIN	3
JOH. IS.	2
JOH EMANUEL	3
KAROLINA ERIKA	9
JOH:A WILHELM:A	1
MARGRET JOHANNA	1
ERIC HENRIC	2
JOHAN NILS:¤	1
BR. MAGDL.	2
AXEL WÅLRATH	1
GERTRUD JOHANNA	34
ERNST IVAR	1
JON ARVID	2
NILS EVERT	4
HILDUR MARIA GUSTAFVA	1
ERIC HENRIK	1
EVA MAGL	1
FRID ALVAR	1
JULIANA BRITA	1
JOHAN ALMER	1
ELVIRA CECILIA	1
RODY EMILIA	1
CAJSA SOFIA SAMUELA	1
MARIA AMANDA ALBERTINA	2
FRIDA JOHANNA KONSTANTIA	1
CHRISTINA (KATARINA) CAROLINA	1
FRITIOF GOTTFRID VALDEMAR	2
TEKLA INGEBORG	4
AXEL PETTER	3
JOH. FRITZ ERNST.	1
MARGR. MÄRTA	1
HENNY LINNÉA WILHELMINA	1
TIMOTHEUS	2
MAJA JOH:A	3
ISAK PETER	40
PETER REINH.	4
LENA GRETHA	5
EVA JACOBINA	7
JOH. AGATA	1
SIRI AMANDA	1
THEKLA ESTER MARIANA	1
SALOMON ULRIK	2
AGATA WILHELMINA	10
AQVILINA MATHILDA	1
SIGNE ALFRIDA	5
SALOMON ULRIC	4
GEORG HENY	1
KRISTINA AGATA	40
DAN JOHANNIS	1
LAURA CHRIST.	1
MERTA LISA	2
EDVARD ALBERT	1
(ERIK)	3
LYDIA EUGUENIA	1
MICHAEL OTTO	1
OLIVIA GUSTAVA ELISABETH	1
EMERENTIA ALBERTINA	2
JOHN EMANUEL	12
EMIL FILEMON	1
HIEROHYMUS	1
JOH. IV.	2
OSKAR INGVID	1
ANTON WILH.	16
LINDA EMELY	1
NORA KAJSA	1
INGRI KATRINA	2
ANNNA STINA	1
LAUDRA LINEA	1
CHARLES MALCON	1
KATAR. JOH:A	1
DANIEL ALEXANDER	3
AN. HEL.	1
JOHAN ALMAR	7
ANDERS UNO	2
KLAES PETRUS	2
CHRIST. MATH.	1
HEDVIG DESIDERIA	1
BROR ERNST	19
ER. INGEM.	1
HILMA KAROLINA ELISABET	2
HULDA KRISTINA PETRONELLA	20
BEDA MARGARETA ELEONORA	2
MATHILDA HELENA	3
SVEN JOH. EMAN.	1
FRANS FRITHIOF	1
OTILDA KAROLINA	1
N. GUSTAF	2
HANNA HELENA	12
SIGRID ANNA HELENA	1
EDHRAIM	1
KRISTIN AMANDA	1
LAR SIGFRID	1
SAM HARALD	2
[JOHAN]KARL ANDREAS	1
BRITA ALIDA	1
ERIK HJALMAR AMBROSIUS	1
MARIA BEATHA	1
KNUT STEN	1
EDVIN SEVERIN VLADIMIR	1
VIKTOR AUGUST BERTIL	1
ERIK TYCKO	1
SIGFRID NATAHAEL	1
CAROLINA WILHELM.	5
ALBERT THEODOR	7
SOPHIA PETRONELLA	1
EMMA HILDEGARD KONSTANTIN	1
ANNA XSTINA	4
VENDLA SOFIA EUFROSYNA	1
SIGNE ELISABET	38
MELCHER	1
PEHR OLOF THEOD:R	1
SYSTER SILFVIA	1
MELCHEN	1
LARS INGVID GOTTEFRID	1
ELIAS LEANDER	3
INGVALD LEONARD	1
ERIK TYCHO	4
SWEN CHRISTOFFER	2
MAGDA SOFIA	5
ESTER SVANHILDA	7
WENDLA EMELIA	1
APPLONIA	2
HILDA ERIKA WILHELMINA	1
SAMUEL ALEXANDER	1
NELLY OTTOLINA	1
SVEA MARIA AMALIA	1
HELENA CAJSA	9
OLOF HEADHY ISIDOR	1
INGRID KATARINA HYGENIA	1
CELINA TERESIA	1
GUSTAFVA WILH	1
AUGUSTA AURORA	7
BROR HENFRID	1
JOHAN DANIEL WALTER	1
FRANS OSKAR FERDINAND	3
ARVID SANFRID	1
LOVISA FREDR. AGATHA	2
GUSTAF AGAS	2
JONAS HUGO	11
WALTER AUGUST	2
SVEN GOTTFRID ALEXI	2
EJNAR GOTTFRID	2
INGA AUGUSTA	2
MARIA LINEA	1
ALEXIS	2
EDLA ULRICA	4
TALMAI KRISTINA	1
PEHR ANDOR	2
IDA SOFIA KRISTINA	1
GÖTA BERNHARDINA	1
JUDIT ALBERTA	1
NIKOLAUS FREDRIK	1
FRITZ ALGOT	6
KARL GUSTAF LEANDER	3
CHERSTIN	359
OLIWIA	2
MARIA REGINA	5
CAROLINA ULRIKA GEORGINA	1
HEDVIG VILHELMINA	5
ISABELLA HELENA	1
EMI GUSTAFVA	2
FANNY ALEXANDRA	3
GUSTAF MARTINUS	1
KARL TURE	7
CELINA	3
HILDUR JOSEFINA	10
ABRAM CONSTANTIN	3
REGINA HILLEVI	1
MARIA EFROSYNA	10
OSKAR RUBEN	5
MATHILDA MAGDALENA	3
TERESIA WILHELMINA	3
ADA ALFONSINA	2
SELMA A¤XANDRA	1
CATHARINA AGNETA	7
ABRAH. KRISTOFFER	1
MARCELLUS SVEDENBERG	1
JAKOB ALGOT	1
HERMAN HUGO HARALD	1
MAGDAL KRISTINA	2
MAGN. WERNER	1
GERTR CAJSA	1
SVEA VIOLA	2
SALMON WILLEHAD	1
MARTHA JACOBINA	2
LOVISA ULRIKA	14
CATHRINA SOPHIA	3
WALBORG MONIKA OTTILIA	1
DAGNY ULRIKA	1
MARGRETA LAURETTA	4
FREDR. VIKTOR	1
JOH. IM.	1
EDLA CATARINA	8
SVEN MAGNUS ARTUR	1
JOHAN MELCKER	1
SOFIA EMELIA	4
MÄRTHA LAURA	1
JONAS NIKOLINUS	1
MARIA ULL.	4
ANNA ESTER JOHANNA	2
VALENTINA ULRIKA	1
ABR LUDVIG	1
HILDEGARD EMILIA	3
JULIUS BERNH.	1
MARTHA ERICA	29
AUGUST EDVIN SEVERIN	1
OSKAR RUBIN	2
KONRAD PETRUS	2
PEHR JOHANNES	3
ALFR PETTER	1
MARIA THRONDENORIA	1
GUST. ROB.	4
BROR ROBERT LINUS	1
BONDED:R	1
KLAUS LUDVIG	1
KLARA CHALOTTA	1
[MATHILDA] SOPHIA	1
KARL OSKAR HENNING	1
ANNA MARGARETA INGEBORG	1
SVERKEL NICLAS	1
LEVI EMANUEL	1
HENNY CECILIA MARIA	2
NANNY CHARL.	1
FANNY MARGARETHA	2
ILIA AGATHA INNOCENCIA	1
AXEL RIKARD	1
EDIT ALIDA EUGENIA	1
MÄRTHA LAUR.	2
CHRISTOFERA	1
LAURA SOFIA	6
CATH:STINA	1
VALBORG KATARINA	3
ALFRIDA ELEONORA	1
ANEKKA	2
OLOF JOHANNES	12
KLARA VILHELMINA	10
JAMES ANTONIUS	1
IVAR ENGELBRECHT	1
JOEL (OLOF) ANTON	1
EMILI CAROLINA	1
SELMA ANNA CHARLOTTA	1
DAGMAR PRISEA	1
ADOLF FREDR. WILHELM	1
MAJA GUSTAFVA	1
ANDERS FRANS OSCAR	7
KJERST.	1
CALRA	1
ANNY ROSENIA	1
GUSTAF WALTER LAURENTIUS	1
IS. NIKL.	2
¤ KRISTIANA	1
JULIA GEORGINA VIKTORIA	1
INGEBOR ELISABETTA	2
MAJA MAGDLENA	3
ANNEKA	1
KATHR. CHRISTINA	1
ELVING EDVARD	2
HERMAN ENGELBR.	2
KRISITNA KATHARINA	1
GUNILLA VILHELMINA KRISTINA	1
BRITA ELISABEHT	2
ALVAR BIRGER	1
NANNA ERICA MAGDALENA	1
KAROLINA LOVISA	27
CHARL:A WILH:A	2
ERIK EMANUEL JOHAN	1
PER JONATAN	1
GUSTAF EDVIN LEONTIUS	1
BEDA TERESIA	4
FREDRIK OL. ANSGARIUS	1
AUGUSTA MATILDA CHRISTINA	1
ESTER EVA ELISABETH	1
RUTH OLGA ELISABET	2
HILDUR EUGENIA ADOLFINA	1
DAGMAR PRISCA	1
MARG. KR.	8
MARG. JOH:A	2
HULDA ROSA VICTORIA	1
ESTRID AMANDA	1
HELENA JOSEF.	2
NINA GUSTAVA	1
HULDA KERSTIN FREDRIKA	1
OSCAR FERDINAND	11
JOSEFINA ALISIA	1
THERES	1
SIGRID AMANDA	10
SIRI ELISABET	1
JACOBUS EDVALL	1
BROR GALLUS	1
OLIVIA JOSEFINA KRISTINA	1
ENGLA MÄ	1
MARIA ULR.	9
WILHELMINA CHARLOTTA	22
ANNA CHRISTINA CATARINA	1
ELON VALDEMAR	2
BENGT ANSHELM	1
VALBORG KATARINA CHARLOTTA	1
MARITS ERIC	1
SEGRI CATRINA	3
MÄRTA ELISABET	88
IDA AKVILINA	3
ERIK ROB.	6
BRITA ELISABETH	231
CLAS ER.	1
FREDRIK HILDING JULIUS	2
LILLY VIOLA	2
SADAK EDVARD	1
BRITA ELISABETA	1
ANNA FRIDEBORG	8
OLIVIA SOFFIA	1
KAJSA LOTTA	11
PER ARTUR	16
ANNIE MARIA	4
OLOF ALBERT HERRMAN	1
NICODEMUS ¤	1
MANFRED ALEXANDER	1
AD. FR	1
HILDA EMILIA	23
BARBRU KATRINA	3
EVA MAGLENA	136
CARL GUSTAF HJALMAR	3
MÅRTEN JOHAN	2
STEN RICKERT EMANUEL	2
HILDEUR SOFIA ALEXANDRA	1
MARIAN.	1
INGRI MAGD.	1
ADELE KUNIGUNDA CHARLOTTA	1
KARL TURE LEOPOLD	1
(ANDERS)	3
JUDIT HOTILIA	2
MAJA CJSA	1
MAJA MAGDALENA	17
ETT DÖDFÖDT OÄKTA ¤	1
FRIDA ANDRIETTA LAURENTIA	1
OLOF AUGUSTA	1
GEORG ULRIK	1
AGNES ENGENIA	1
OLIVIA FREDRIKA	3
INGVALD GIDEON	1
ALDI CORNELIA	1
KARL JOHAN ARVID	1
EDVARD ACHILLES	4
BRITA KATRINA	50
CARL MOSES	3
¤OPHIA ULRICA	1
GUSTAF LUDV.	5
WILMA GUSTAFVA	2
CHRISTINA AGNETA	13
ALTEA ANNA	1
PER RUDOLPH	1
HALFWARD	1
MARTHA ERIKA	59
CHRISTINA GEORGINA	3
SIXTEN ANGELO	1
SELMA MAGDALENA	12
ADELINA ULRIKA	1
ANNA MARGARETA OLIFVIA	1
OLOF TORVALD RENALDO	1
NANNY TERESIA	3
HANS LUDVIG OSKAR	1
FRANS GOTHARD	1
MATHS ANT.	4
GUSTAF ALLFRID	1
NANNY KATARINA JUSTINA	1
JENNY FRANSINA	2
(MÄRTA STINA) BRITA EUGENIA	1
ALDA ASCIANE ADELE	1
HEDVIG GUSTAVA	7
SAM ARNOLD	2
ANDREAS JONHILD WILLIAM	1
BIRGER RUDOLF AMANDUS	2
OSKAR CARL HJALMAR	1
SYSTER LINNÉA	1
JULIA CHARLOTTA	5
KONRAD ELOF	4
SIGNE FREDRIKA EUGENIA	2
JAKOB ULRIK	2
LILLA HERMAN	4
JULIA CHARLOTTE	1
SARA [MARIA] LOWISA	1
ANTON ALFRED [JONAS ¤]	1
CONRAD HUGO	2
INGEBORG THYRA	2
EVA MAT.	6
CHRISTINA LAURENTIA	3
SIGRID LUCIA	1
PETRUS EUGÉN	1
HILDA SUSANNA	1
MARIA FREDRICA	94
MARTA JACOBINA	2
AGNES SIGRID	1
JOHAN MAGNUS LARSON	1
¤TERESIA	1
SARA GUSTAFWA	1
VALDEMAR JOHANNES	2
¤A MARGRETHA	1
ISAK PETTR	2
FRIDA AXELIA	1
BROR KARL BERNHARD	1
HANNA DOROTEA	1
E. C. C.	1
HANNA BARBARA	2
ALVAR RIKHARD	1
CARL LEANDER	5
CAISA BRITA	91
OLOF MANFRID	12
MARIA HELENAA	1
ENOCH VALTER THEODOR	1
GURLI MARIA	1
ROSALIA MARIA	1
CHRISTIAN LUTHERUS	3
ISAK PETT.	3
KARL JOHAN EDVIN	3
VERA SOFIA MATILDA	1
AXEL ENGELBREKT	2
SYSTER ERIKA FRIDEBORG	1
MAGDLENA EUPHROSINA	3
GERDA SOFIA KUNIGUNDA	1
ANNA CAROL. EUGENIA	1
SOFIA ANTONETTA	4
WILMA ERENA AXELA	2
NILS WILLGOTT KRISTIAN	1
ANNA ENGELBORG	2
SAM. PETER	2
TURE FRITIOF	4
SOFIA ANTONETTE	1
INGRID MARGAR.	1
JOHANNA EMANUELA	1
HELLI REGINA ELISAB.	1
ILMA ELINA WALBORG	1
KONRAD HUBERT	1
GUST. ELIS.	2
GRETA LOWISA	4
TEA LINNEA	1
SARA ROSINA	1
INGA JEANETTE	1
LUSIA	1
ERRIK	1
AGNES TJOLINA	1
SAM. NATH.	5
KRISTOFER MARTIUS	1
JAMES HUGO	1
INGRID AGNETA	2
MAGD. KRISTINA	1
HILMER LEONARD	2
ALEX:A	1
JOHANNES AUGUST	7
EVA MARG	1
SARA MAGDLENA	55
ERIK OLOF GOTTFRID	1
BROR ROBERT	1
SIGNE ADOLFINA	4
SIGNHILD MARIA	4
SARA GUSTAFVA	47
[¤] PÄR	1
KARL EMIL BERNHARD	1
KARL LINUS	8
JOH. CONR.	1
EVA MAR.	3
ERNST HARTVIG	1
JONAS WERNER	6
MARIA OTTILIA KAROLINA	2
SWEN OL.	3
FERDINAND JULIUS JUSTIUS	1
GERDA VIOLA MAGDALENA	1
ESTER AMANDA WILHELMINA	1
SJUL	857
JOHN LUDVIG	5
SVEA MATHILDA	4
ANDRIETTA KATARINA JULIANA	1
JOHAN GOTHOLD	1
JOHANNA LOV.	3
ÖSTEN VALLENTIN	1
SARA CATRINA	39
MARTA CHARL.	2
JOHAN GERHARD EJNAR	1
MANG. SOF.	3
ELISABET CAISA	1
ELMA MARGRETA	1
OTTO EUGEN	2
MONIKA LOVISA	7
MAGNUS VALFRED	1
ANNI MARGRETA	1
SOPHIA MARIA	11
OLOF OSCAR	14
OLOF TILDOR	1
NIKOLAUS LEONARD	3
HEDVIG PETTER	1
SIGR. KATARINA	1
GUSTAF HALFVAR	1
ST. LISA	1
OLOF MANFRED	5
SEVERIN ALBIN FERDINAND	1
MÅNS PETTER	1
BRITA SOPHIA	144
CHARLOTTA CAROLINA CONSTANTINA	1
ERIE JOHANNA	1
AMY ELINA	2
PETRUS OSKAR	2
C. J. ULR.	2
OSKAR HENRY	7
JOHANNA LOW.	1
FREJA AQVILINA	2
FRANS EGON	2
PEHR OLOF THEODOR	3
OLGA KRIST.	1
IMMANUEL NICL.	1
RUDOLF CERESCENS	1
DAGNY JOHANNA ALBERTINA	2
ENGELA ERICA	1
HILDEGARD LOVISA	1
EDIT OLIVIA	4
AXNER BERNHARD	1
ELIN EMELIA	1
HELENA ER.	1
KRISTIANA ELISABET	1
NILS RUPERT	4
ANNA CATARINA OLIFVIA	2
JONAS EVALD	10
SYSTER ALMA OTTILIA	2
OLOF AMOS	1
EDITH THERESE	1
ANDREAS GUSTAF	6
LARS TEODORIUS	2
ANNA HEDDA	1
AMALIA ALFONSINA	1
KATARINA LOVSA	1
INGEB. CECILIA	1
KATRINA SOF.	1
JOHN JAMES	1
DAVID HENRIC	1
NILS RUPERD	1
¤ ANDERS	2
ALMA MATHILDA	7
DAVID HENRIK	1
ELIS AMANDUS	5
CARL LORENS	1
TEKLA EVELINA	2
MÄRTHA EUGENIA	3
PER MAGN ALFR	1
ASTRID JULIA EVELINA	1
CHRISTOFFER	425
SIGRID ANETTA	1
NIK. ALEXANDER	1
WIKTOR HILDING	1
JOHAN AUGST	1
AUG:A MARIA	1
ANTON BERNHARD THEODOR	1
ANNA HERMINA	2
(ERIC) NILS JOHAN	1
CHARLOTTA RUUTH	1
WENDLA VICTORIA	1
LUSSI	4
CARL GUSTAF EUGENE	1
MAGNUS VALFRID	5
SIGRID ANETTE	2
FRIDA FLORENTINA	2
FRANS HENDRIG	1
OTTO OLOF AUGUSTIN	2
THECKLA KRISTINA	1
ENOCH RICHANS TAULO	1
FANNY MATHILDA	2
OLIVA CHRISTINA	24
ANNA ELEONORA ELISABET	2
CHRIST. ELISABET	3
MICHAËL ANT.	1
JOHN SIMBROHN	1
LYDIA KATARINA THERESIA	1
ANNA ALEXANDRA LOVISA	2
N. ARW.	1
NIKALAUS ADAUCTUS	1
EMIL TYKO	2
ULLRICA LOVISA	5
HILMA JOHANNA WIKTORIA	1
KATARINA ANDRETTA	1
BENED.	1
CATAR. MÄRTA	1
ULRIKA SOPHIA	1
HULDA MATHILDA CHRISTINA	1
MARGARETA SOPHIA	10
INGA CHRISTINA PETRONELLA	1
JAKOB PETTER AUGUST	1
GÄSTA	2
AMALIA FREDRIK	1
MARIANN	1
OLOF AUGUST REINHOLD	1
BARBARA	53
AMANDA VILHELMINA	16
SOPHIA BERNHARDINA	1
JOHAN AUGUS	1
MARTA TEOLINA	1
MARIANA	734
ADOLF LEOPOLD	3
INGRI LAURETTA	1
MARIANE	1
PER INGEVALD	1
FREDRIK FERDINAND VALLENTIN	1
ANDERS PETER ALLGOT	1
EVA MAJA	154
JOHAN ADOLF ESBJÖRN	1
SERAFIA VILH.	1
PER NESTOR	1
VILHELMINA CHARLOTTA	16
PETTER JOHAN	41
MATTIHAS	1
ARTHUR EMANUEL	1
CATHAR. MARIA	4
AMY ANNA KAROLINA	1
HELGE JOHANNES	2
PER CHRIST.	1
ERNST HENNING ALLAN	1
OTTO EPHRAIM	1
MIRJAM ADELIA	1
ÖSTEN ANTON	3
KARL JOHAN A.	1
EVA MAIJ	1
AUG. WILH.	14
NILS JOHAN PETTER	2
PER AUGUST MANFRID	2
CHRIST:A	5
JOHAN WILHELM HENNING	1
REGINA VIKTORIA	1
SARA VIKORIA TERESIA	1
AUGUSTA SOFIA ELISABET	1
JONAS EMIL WILH	1
LARS JAKOB ANTON	2
JOHN LAMBERT	1
HENRIK ALFRED	11
JOHAN SAMUEL	58
JENNY HILDEGARD	2
JOHAN WILHELM	272
HERTHA ELEONORA	1
SIGNE EUFROSINA	1
NILS ANDRÉ	3
ELOF ANSHELM	2
LYDIA EMMA LOVISA	1
NANCY MARIA KATARINA	1
NILS ALLAN TORSTEN	1
